  1.9634939E-03  2.5969397E-05  1.5245336E-05
  3.9269878E-03  2.4036581E-04  7.1335395E-05
  5.8904816E-03  5.6842645E-04  7.1269926E-05
  7.8539755E-03  1.3593721E-03  1.2428782E-04
  9.8174689E-03  2.8129467E-03  2.0826397E-04
  1.1780963E-02  4.4853156E-03  2.9599684E-04
  1.3744457E-02  7.0218435E-03  3.8202194E-04
  1.5707951E-02  9.9398857E-03  4.7988337E-04
  1.7671444E-02  1.6126612E-02  7.5238274E-04
  1.9634938E-02  1.9956749E-02  7.4943167E-04
  2.1598432E-02  2.7320057E-02  1.0287882E-03
  2.3561927E-02  3.1501394E-02  9.8759891E-04
  2.5525419E-02  3.7420038E-02  1.1077935E-03
  2.7488913E-02  4.3946195E-02  1.2936834E-03
  2.9452408E-02  5.1545996E-02  1.4378272E-03
  3.1415902E-02  6.1452210E-02  1.5177900E-03
  3.3379395E-02  6.9694802E-02  1.6411718E-03
  3.5342887E-02  7.6817371E-02  1.6576549E-03
  3.7306383E-02  8.6839311E-02  1.8613064E-03
  3.9269876E-02  9.3557999E-02  1.8424075E-03
  4.1233368E-02  0.1058344      2.0401792E-03
  4.3196864E-02  0.1173052      2.1608295E-03
  4.5160361E-02  0.1272139      2.1579200E-03
  4.7123853E-02  0.1412780      2.3168405E-03
  4.9087342E-02  0.1555238      2.5014454E-03
  5.1050838E-02  0.1652155      2.5015797E-03
  5.3014334E-02  0.1871751      2.6897569E-03
  5.4977827E-02  0.2018174      2.9010540E-03
  5.6941319E-02  0.2160829      2.9926340E-03
  5.8904815E-02  0.2378104      3.1187707E-03
  6.0868312E-02  0.2556948      3.2587184E-03
  6.2831804E-02  0.2775882      3.3971888E-03
  6.4795293E-02  0.2966607      3.6127248E-03
  6.6758789E-02  0.3088740      3.6120059E-03
  6.8722285E-02  0.3332445      3.7821417E-03
  7.0685774E-02  0.3513849      3.8628341E-03
  7.2649270E-02  0.3698593      3.9831297E-03
  7.4612767E-02  0.3889835      4.0804120E-03
  7.6576263E-02  0.4112583      4.1542281E-03
  7.8539751E-02  0.4193961      4.1293623E-03
  8.0503248E-02  0.4391981      4.2739357E-03
  8.2466736E-02  0.4628518      4.3690330E-03
  8.4430240E-02  0.4752956      4.4715861E-03
  8.6393729E-02  0.4904535      4.4343011E-03
  8.8357218E-02  0.5115651      4.4681630E-03
  9.0320721E-02  0.5231796      4.4944771E-03
  9.2284210E-02  0.5454739      4.6269619E-03
  9.4247706E-02  0.5580186      4.6295300E-03
  9.6211195E-02  0.5819041      4.6658437E-03
  9.8174684E-02  0.6071305      4.8381374E-03
  0.1001382      0.6335679      4.9311290E-03
  0.1021017      0.6436607      4.8978683E-03
  0.1040652      0.6731860      5.0404016E-03
