  1.9634939E-03  2.8612039E-05  1.9285688E-05
  3.9269878E-03  4.4238905E-04  9.1504335E-05
  5.8904816E-03  1.6003427E-03  1.8622511E-04
  7.8539755E-03  4.1155526E-03  3.4266859E-04
  9.8174689E-03  8.6736483E-03  6.3056708E-04
  1.1780963E-02  1.4750015E-02  9.7544875E-04
  1.3744457E-02  2.3090724E-02  1.3124453E-03
  1.5707951E-02  3.4942560E-02  1.7584193E-03
  1.7671444E-02  5.4549966E-02  2.3873781E-03
  1.9634938E-02  7.3959514E-02  2.7083023E-03
  2.1598432E-02  9.6995823E-02  3.4933323E-03
  2.3561927E-02  0.1126970      3.5926157E-03
  2.5525419E-02  0.1373413      4.0318817E-03
  2.7488913E-02  0.1645094      4.7650025E-03
  2.9452408E-02  0.1936673      5.5194334E-03
  3.1415902E-02  0.2282998      5.5778883E-03
  3.3379395E-02  0.2574002      5.9765740E-03
  3.5342887E-02  0.2850252      6.1624325E-03
  3.7306383E-02  0.3338008      6.9927173E-03
  3.9269876E-02  0.3589580      7.2554126E-03
  4.1233368E-02  0.4116251      7.9328436E-03
  4.3196864E-02  0.4497971      8.3308211E-03
  4.5160361E-02  0.4986604      8.6855711E-03
  4.7123853E-02  0.5553412      9.1283806E-03
  4.9087342E-02  0.6244120      9.8456740E-03
  5.1050838E-02  0.6671171      1.0179874E-02
  5.3014334E-02  0.7457874      1.0640092E-02
  5.4977827E-02  0.8125356      1.1586481E-02
  5.6941319E-02  0.8855836      1.2318214E-02
  5.8904815E-02  0.9649937      1.2860762E-02
  6.0868312E-02   1.038778      1.3347050E-02
  6.2831804E-02   1.154324      1.4354122E-02
  6.4795293E-02   1.236469      1.5355342E-02
  6.6758789E-02   1.317068      1.5693584E-02
  6.8722285E-02   1.399048      1.6005581E-02
  7.0685774E-02   1.501609      1.6563714E-02
  7.2649270E-02   1.604191      1.7180042E-02
  7.4612767E-02   1.710560      1.7962500E-02
  7.6576263E-02   1.818389      1.8676816E-02
  7.8539751E-02   1.841332      1.8460099E-02
  8.0503248E-02   1.961569      1.8891051E-02
  8.2466736E-02   2.068249      1.9504718E-02
  8.4430240E-02   2.177921      2.0328606E-02
  8.6393729E-02   2.267887      2.0236535E-02
  8.8357218E-02   2.388326      2.1050347E-02
  9.0320721E-02   2.457133      2.1302292E-02
  9.2284210E-02   2.569550      2.1606769E-02
  9.4247706E-02   2.678267      2.2414476E-02
  9.6211195E-02   2.831858      2.2890994E-02
  9.8174684E-02   2.950927      2.3204865E-02
  0.1001382       3.067907      2.3744190E-02
  0.1021017       3.216062      2.4562597E-02
  0.1040652       3.350520      2.5358234E-02
  0.1060287       3.492679      2.5351375E-02
  0.1079922       3.687126      2.6634058E-02
  0.1099557       3.853209      2.7269304E-02
  0.1119191       4.037323      2.7957324E-02
  0.1138826       4.173737      2.8593825E-02
  0.1158461       4.345490      2.9236604E-02
  0.1178096       4.526449      2.9756051E-02
  0.1197731       4.731693      3.1097461E-02
  0.1217366       4.918144      3.1523835E-02
  0.1237001       5.140823      3.2391526E-02
  0.1256636       5.315845      3.3147477E-02
  0.1276271       5.579411      3.3962462E-02
  0.1295906       5.757397      3.4673169E-02
  0.1315541       5.972025      3.5543311E-02
  0.1335176       6.152652      3.5966687E-02
  0.1354811       6.407773      3.7136350E-02
  0.1374446       6.503962      3.7240677E-02
  0.1394081       6.765688      3.8124871E-02
  0.1413715       7.032575      3.8962252E-02
  0.1433350       7.241774      3.9987918E-02
  0.1452985       7.449080      3.9964799E-02
  0.1472620       7.653676      4.0572628E-02
  0.1492255       7.903309      4.1506391E-02
  0.1511890       8.068514      4.1614730E-02
  0.1531525       8.299530      4.2302500E-02
  0.1551160       8.658615      4.3429252E-02
  0.1570795       8.939962      4.4316836E-02
  0.1590430       9.169265      4.5178119E-02
  0.1610065       9.431306      4.5913819E-02
  0.1629700       9.697717      4.6163481E-02
  0.1649335       10.00998      4.7236416E-02
  0.1668970       10.35788      4.8369892E-02
  0.1688605       10.58619      4.9243253E-02
  0.1708240       10.96884      4.9630690E-02
  0.1727875       11.35772      5.1132739E-02
  0.1747510       11.59622      5.1809832E-02
  0.1767144       11.94388      5.2750286E-02
  0.1786779       12.21283      5.3170793E-02
  0.1806414       12.63286      5.4387547E-02
  0.1826049       12.90241      5.5051837E-02
  0.1845684       13.22797      5.5986904E-02
  0.1865319       13.66642      5.7363611E-02
  0.1884954       13.94421      5.7990141E-02
  0.1904589       14.37160      5.8886692E-02
  0.1924224       14.71619      5.9730284E-02
  0.1943859       15.07140      6.0706235E-02
  0.1963494       15.50980      6.1779771E-02
  0.1983129       15.91531      6.3019119E-02
  0.2002764       16.41483      6.4425722E-02
  0.2022399       16.72732      6.5056935E-02
  0.2042034       16.98087      6.5252773E-02
  0.2061669       17.47335      6.6143326E-02
  0.2081303       17.97972      6.7715831E-02
  0.2100938       18.37890      6.8233654E-02
  0.2120573       18.78841      6.9126703E-02
  0.2140208       19.26797      6.9984078E-02
  0.2159843       19.83479      7.1824186E-02
  0.2179478       20.13951      7.2289042E-02
  0.2199113       20.54610      7.3011994E-02
  0.2218748       20.99944      7.4011892E-02
  0.2238383       21.50990      7.4504286E-02
  0.2258018       21.99489      7.6015480E-02
  0.2277653       22.49253      7.7091403E-02
  0.2297288       23.07905      7.8474149E-02
  0.2316923       23.60423      7.9775780E-02
  0.2336558       24.08060      8.0915637E-02
  0.2356193       24.54857      8.1672251E-02
  0.2375828       25.00928      8.2285866E-02
  0.2395462       25.54471      8.3286688E-02
  0.2415097       26.25240      8.4780753E-02
  0.2434732       26.68890      8.5594535E-02
  0.2454367       27.34399      8.7022603E-02
